"pokemon_id","pokemon_number","pokemon_name","german_name","generation","status","pokemon_type","height_m","weight_kg","ability","total_points","hp","attack","defense","sp_attack","sp_defense","speed","growth_rate","egg_type","egg_cycles","against_normal","against_fire","against_water","against_electric","against_grass","against_ice","against_fight","against_poison","against_ground","against_flying","against_psychic","against_bug","against_rock","against_ghost","agains_dragon","against_dark","against_steel","against_fairy"
845,720,"Hoopa Hoopa Unbound","Hoopa",6,"Mythical","Psychic",6.5,490,"Magician",680,80,160,60,170,130,80,"Slow","Undiscovered",120,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2
846,721,"Volcanion","Volcanion",6,"Mythical","Fire",1.7,195,"Water Absorb",600,80,110,120,130,90,70,"Slow","Undiscovered",120,1,0.25,0,2,1,0.25,1,1,2,1,1,0.5,2,1,1,1,0.25,0.5
847,722,"Rowlet","Bauz",7,"Normal","Grass",0.3,1.5,"Overgrow",320,68,55,55,50,50,42,"Medium Slow","Flying",15,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
848,723,"Dartrix","Arboretoss",7,"Normal","Grass",0.7,16,"Overgrow",420,78,75,75,70,70,52,"Medium Slow","Flying",15,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
849,724,"Decidueye","Silvarro",7,"Normal","Grass",1.6,36.6,"Overgrow",530,78,107,75,100,100,70,"Medium Slow","Flying",15,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
850,725,"Litten","Flamiau",7,"Normal","Fire",0.4,4.3,"Blaze",320,45,65,40,60,40,70,"Medium Slow","Field",15,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
851,726,"Torracat","Miezunder",7,"Normal","Fire",0.7,25,"Blaze",420,65,85,50,80,50,90,"Medium Slow","Field",15,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
852,727,"Incineroar","Fuegro",7,"Normal","Fire",1.8,83,"Blaze",530,95,115,90,80,90,60,"Medium Slow","Field",15,1,0.5,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
853,728,"Popplio","Robball",7,"Normal","Water",0.4,7.5,"Torrent",320,50,54,54,66,56,40,"Medium Slow","Field",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
854,729,"Brionne","Marikeck",7,"Normal","Water",0.6,17.5,"Torrent",420,60,69,69,91,81,50,"Medium Slow","Field",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
855,730,"Primarina","Primarene",7,"Normal","Water",1.8,44,"Torrent",530,80,74,74,126,116,60,"Medium Slow","Field",15,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
856,731,"Pikipek","Peppeck",7,"Normal","Normal",0.3,1.2,"Keen Eye",265,35,75,30,30,30,65,"Medium Fast","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
857,732,"Trumbeak","Trompeck",7,"Normal","Normal",0.6,14.8,"Keen Eye",355,55,85,50,40,50,75,"Medium Fast","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
858,733,"Toucannon","Tukanon",7,"Normal","Normal",1.1,26,"Keen Eye",485,80,120,75,75,75,60,"Medium Fast","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
859,734,"Yungoos","Mangunior",7,"Normal","Normal",0.4,6,"Strong Jaw",253,48,70,30,30,30,45,"Medium Fast","Field",15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
860,735,"Gumshoos","Manguspektor",7,"Normal","Normal",0.7,14.2,"Strong Jaw",418,88,110,60,55,60,45,"Medium Fast","Field",15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
861,736,"Grubbin","Mabula",7,"Normal","Bug",0.4,4.4,"Swarm",300,47,62,45,55,45,46,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
862,737,"Charjabug","Akkup",7,"Normal","Bug",0.5,10.5,"Battery",400,57,82,95,55,75,36,"Medium Fast","Bug",15,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
863,738,"Vikavolt","Donarion",7,"Normal","Bug",1.5,45,"Levitate",500,77,70,90,145,75,43,"Medium Fast","Bug",15,1,2,1,0.5,0.5,1,0.5,1,0,1,1,1,2,1,1,1,0.5,1
864,739,"Crabrawler","Krabbox",7,"Normal","Fighting",0.6,7,"Hyper Cutter",338,47,82,57,42,47,63,"Medium Fast","Water 3",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
865,740,"Crabominable","Krawell",7,"Normal","Fighting",1.7,180,"Hyper Cutter",478,97,132,77,62,67,43,"Medium Fast","Water 3",20,1,2,1,1,1,0.5,2,1,1,2,2,0.5,1,1,1,0.5,2,2
866,741,"Oricorio Baile Style","Choreogel",7,"Normal","Fire",0.6,3.4,"Dancer",476,75,70,70,98,70,93,"Medium Fast","Flying",20,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
867,741,"Oricorio Pom-Pom Style","Choreogel",7,"Normal","Electric",0.6,3.4,"Dancer",476,75,70,70,98,70,93,"Medium Fast","Flying",20,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
868,741,"Oricorio Pa'u Style","Choreogel",7,"Normal","Psychic",0.6,3.4,"Dancer",476,75,70,70,98,70,93,"Medium Fast","Flying",20,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
869,741,"Oricorio Sensu Style","Choreogel",7,"Normal","Ghost",0.6,3.4,"Dancer",476,75,70,70,98,70,93,"Medium Fast","Flying",20,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
870,742,"Cutiefly","Wommel",7,"Normal","Bug",0.1,0.2,"Honey Gather",304,40,45,40,55,40,84,"Medium Fast","Bug",20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
871,743,"Ribombee","Bandelby",7,"Normal","Bug",0.2,0.5,"Honey Gather",464,60,55,60,95,70,124,"Medium Fast","Bug",20,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
872,744,"Rockruff","Wuffels",7,"Normal","Rock",0.5,9.2,"Keen Eye",280,45,65,40,30,40,60,"Medium Fast","Field",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
873,744,"Own Tempo Rockruff","Wuffels",7,"Normal","Rock",0.5,9.2,"Own Tempo",280,45,65,40,30,40,60,"Medium Fast","Field",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
874,745,"Lycanroc Midday Form","Wolwerock",7,"Normal","Rock",0.8,25,"Keen Eye",487,75,115,65,55,65,112,"Medium Fast","Field",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
875,745,"Lycanroc Midnight Form","Wolwerock",7,"Normal","Rock",1.1,25,"Keen Eye",487,85,115,75,55,75,82,"Medium Fast","Field",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
876,745,"Lycanroc Dusk Form","Wolwerock",7,"Normal","Rock",0.8,25,"Tough Claws",487,75,117,65,55,65,110,"Medium Fast","Field",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
877,746,"Wishiwashi Solo Form","Lusardin",7,"Normal","Water",0.2,0.3,"Schooling",175,45,20,20,25,25,40,"Fast","Water 2",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
878,746,"Wishiwashi School Form","Lusardin",7,"Normal","Water",8.2,78.6,"Schooling",620,45,140,130,140,135,30,"Fast","Water 2",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
879,747,"Mareanie","Garstella",7,"Normal","Poison",0.4,8,"Merciless",305,50,53,62,43,52,45,"Medium Fast","Water 1",20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
880,748,"Toxapex","Aggrostella",7,"Normal","Poison",0.7,14.5,"Merciless",495,50,63,152,53,142,35,"Medium Fast","Water 1",20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
881,749,"Mudbray","Pampuli",7,"Normal","Ground",1,110,"Own Tempo",385,70,100,70,45,55,45,"Medium Fast","Field",20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
882,750,"Mudsdale","Pampross",7,"Normal","Ground",2.5,920,"Own Tempo",500,100,125,100,55,85,35,"Medium Fast","Field",20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
883,751,"Dewpider","Araqua",7,"Normal","Water",0.3,4,"Water Bubble",269,38,40,52,40,72,27,"Medium Fast","Bug",15,1,0.5,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
884,752,"Araquanid","Aranestro",7,"Normal","Water",1.8,82,"Water Bubble",454,68,70,92,50,132,42,"Medium Fast","Bug",15,1,0.5,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
885,753,"Fomantis","Imantis",7,"Normal","Grass",0.3,1.5,"Leaf Guard",250,40,55,35,50,35,35,"Medium Fast","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
886,754,"Lurantis","Mantidea",7,"Normal","Grass",0.9,18.5,"Leaf Guard",480,70,105,90,80,90,45,"Medium Fast","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
887,755,"Morelull","Bubungus",7,"Normal","Grass",0.2,1.5,"Illuminate",285,40,35,55,65,75,15,"Medium Fast","Grass",20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
888,756,"Shiinotic","Lamellux",7,"Normal","Grass",1,11.5,"Illuminate",405,60,45,80,90,100,30,"Medium Fast","Grass",20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
889,757,"Salandit","Molunk",7,"Normal","Poison",0.6,4.8,"Corrosion",320,48,44,40,71,40,77,"Medium Fast","Dragon",20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
890,758,"Salazzle","Amfira",7,"Normal","Poison",1.2,22.2,"Corrosion",480,68,64,60,111,60,117,"Medium Fast","Dragon",20,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
891,759,"Stufful","Velursi",7,"Normal","Normal",0.5,6.8,"Fluffy",340,70,75,50,45,50,50,"Medium Fast","Field",15,1,2,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
892,760,"Bewear","Kosturso",7,"Normal","Normal",2.1,135,"Fluffy",500,120,125,80,55,60,60,"Medium Fast","Field",15,1,2,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
893,761,"Bounsweet","Frubberl",7,"Normal","Grass",0.3,3.2,"Leaf Guard",210,42,30,38,30,38,32,"Medium Slow","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
894,762,"Steenee","Frubaila",7,"Normal","Grass",0.7,8.2,"Leaf Guard",290,52,40,48,40,48,62,"Medium Slow","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
895,763,"Tsareena","Fruyal",7,"Normal","Grass",1.2,21.4,"Leaf Guard",510,72,120,98,50,98,72,"Medium Slow","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
896,764,"Comfey","Curelei",7,"Normal","Fairy",0.1,0.3,"Flower Veil",485,51,52,90,82,110,100,"Fast","Grass",20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
897,765,"Oranguru","Kommandutan",7,"Normal","Normal",1.5,76,"Inner Focus",490,90,60,80,90,110,60,"Slow","Field",20,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
898,766,"Passimian","Quartermak",7,"Normal","Fighting",2,82.8,"Receiver",490,100,120,90,40,60,80,"Slow","Field",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
899,767,"Wimpod","Reißlaus",7,"Normal","Bug",0.5,12,"Wimp Out",230,25,35,40,20,30,80,"Medium Fast","Bug",20,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
900,768,"Golisopod","Tectass",7,"Normal","Bug",2,108,"Emergency Exit",530,75,125,140,60,90,40,"Medium Fast","Bug",20,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
901,769,"Sandygast","Sankabuh",7,"Normal","Ghost",0.5,70,"Water Compaction",320,55,55,80,70,45,15,"Medium Fast","Amorphous",15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
902,770,"Palossand","Colossand",7,"Normal","Ghost",1.3,250,"Water Compaction",480,85,75,110,100,75,35,"Medium Fast","Amorphous",15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
903,771,"Pyukumuku","Gufa",7,"Normal","Water",0.3,1.2,"Innards Out",410,55,60,130,30,130,5,"Fast","Water 1",15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
904,772,"Type: Null","Typ:Null",7,"Sub Legendary","Normal",1.9,120.5,"Battle Armor",534,95,95,95,95,95,59,"Slow","Undiscovered",120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
905,773,"Silvally","Amigento",7,"Sub Legendary","Normal",2.3,100.5,"RKS System",570,95,95,95,95,95,95,"Slow","Undiscovered",120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
906,774,"Minior Meteor Form","Meteno",7,"Normal","Rock",0.3,40,"Shields Down",440,60,60,100,60,100,60,"Medium Slow","Mineral",25,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
907,774,"Minior Core Form","Meteno",7,"Normal","Rock",0.3,0.3,"Shields Down",500,60,100,60,100,60,120,"Medium Slow","Mineral",25,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
908,775,"Komala","Koalelu",7,"Normal","Normal",0.4,19.9,"Comatose",480,65,115,65,75,95,65,"Slow","Field",20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
909,776,"Turtonator","Tortunator",7,"Normal","Fire",2,212,"Shell Armor",485,60,78,135,91,85,36,"Medium Fast","Dragon",20,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1
910,777,"Togedemaru","Togedemaru",7,"Normal","Electric",0.3,3.3,"Iron Barbs",435,65,98,63,40,73,96,"Medium Fast","Fairy",10,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
911,778,"Mimikyu","Mimigma",7,"Normal","Ghost",0.2,0.7,"Disguise",476,55,90,80,50,105,96,"Medium Fast","Amorphous",20,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
912,779,"Bruxish","Knirfish",7,"Normal","Water",0.9,19,"Dazzling",475,68,105,70,70,70,92,"Medium Fast","Water 2",15,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
913,780,"Drampa","Sen-Long",7,"Normal","Normal",3,185,"Berserk",485,78,60,85,135,91,36,"Medium Fast","Dragon",20,1,0.5,0.5,0.5,0.5,2,2,1,1,1,1,1,1,0,2,1,1,2
914,781,"Dhelmise","Moruda",7,"Normal","Ghost",3.9,210,"Steelworker",517,70,131,100,86,90,40,"Medium Fast","Mineral",25,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
915,782,"Jangmo-o","Miniras",7,"Normal","Dragon",0.6,29.7,"Bulletproof",300,45,55,65,45,45,45,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
916,783,"Hakamo-o","Mediras",7,"Normal","Dragon",1.2,47,"Bulletproof",420,55,75,90,65,70,65,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
917,784,"Kommo-o","Grandiras",7,"Normal","Dragon",1.6,78.2,"Bulletproof",600,75,110,125,100,105,85,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
918,785,"Tapu Koko","Kapu-Riki",7,"Sub Legendary","Electric",1.8,20.5,"Electric Surge",570,70,115,85,95,75,130,"Slow","Undiscovered",15,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
919,786,"Tapu Lele","Kapu-Fala",7,"Sub Legendary","Psychic",1.2,18.6,"Psychic Surge",570,70,85,75,130,115,95,"Slow","Undiscovered",15,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
920,787,"Tapu Bulu","Kapu-Toro",7,"Sub Legendary","Grass",1.9,45.5,"Grassy Surge",570,70,130,115,85,95,75,"Slow","Undiscovered",15,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
921,788,"Tapu Fini","Kapu-Kime",7,"Sub Legendary","Water",1.3,21.2,"Misty Surge",570,70,75,115,95,130,85,"Slow","Undiscovered",15,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
922,789,"Cosmog","Cosmog",7,"Legendary","Psychic",0.2,0.1,"Unaware",200,43,29,31,29,31,37,"Slow","Undiscovered",120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
923,790,"Cosmoem","Cosmovum",7,"Legendary","Psychic",0.1,999.9,"Sturdy",400,43,29,131,29,131,37,"Slow","Undiscovered",120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
924,791,"Solgaleo","Solgaleo",7,"Legendary","Psychic",3.4,230,"Full Metal Body",680,137,137,107,113,89,97,"Slow","Undiscovered",120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
925,792,"Lunala","Lunala",7,"Legendary","Psychic",4,120,"Shadow Shield",680,137,113,89,137,107,97,"Slow","Undiscovered",120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
926,793,"Nihilego","Anego",7,"Sub Legendary","Rock",1.2,55.5,"Beast Boost",570,109,53,47,127,131,103,"Slow","Undiscovered",120,0.5,0.5,2,1,1,1,1,0.25,4,0.5,2,0.5,1,1,1,1,2,0.5
927,794,"Buzzwole","Masskito",7,"Sub Legendary","Bug",2.4,333.6,"Beast Boost",570,107,139,139,53,53,79,"Slow","Undiscovered",120,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
928,795,"Pheromosa","Schabelle",7,"Sub Legendary","Bug",1.8,25,"Beast Boost",570,71,137,37,137,37,151,"Slow","Undiscovered",120,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
929,796,"Xurkitree","Voltriant",7,"Sub Legendary","Electric",3.8,100,"Beast Boost",570,83,89,71,173,71,83,"Slow","Undiscovered",120,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
930,797,"Celesteela","Kaguron",7,"Sub Legendary","Steel",9.2,999.9,"Beast Boost",570,97,101,103,107,101,61,"Slow","Undiscovered",120,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
931,798,"Kartana","Katagami",7,"Sub Legendary","Grass",0.3,0.1,"Beast Boost",570,59,181,131,59,31,109,"Slow","Undiscovered",120,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
932,799,"Guzzlord","Schlingking",7,"Sub Legendary","Dark",5.5,888,"Beast Boost",570,223,101,53,97,53,43,"Slow","Undiscovered",120,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4
933,800,"Necrozma","Necrozma",7,"Legendary","Psychic",2.4,230,"Prism Armor",600,97,107,101,127,89,79,"Slow","Undiscovered",120,1,1,1,1,1,1,0.5,1,1,1,0.5,1.5,1,1.5,1,1.5,1,1
934,800,"Dusk Mane Necrozma","Necrozma",7,"Legendary","Psychic",3.8,460,"Prism Armor",680,97,157,127,113,109,77,"Slow","Undiscovered",120,0.5,1.5,1,1,0.5,0.5,1,0,1.5,0.5,0.25,1,0.5,1.5,0.5,1.5,0.5,0.5
935,800,"Dawn Wings Necrozma","Necrozma",7,"Legendary","Psychic",4.2,350,"Prism Armor",680,97,113,109,157,127,77,"Slow","Undiscovered",120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,3,1,3,1,1
936,800,"Ultra Necrozma","Necrozma",7,"Legendary","Psychic",7.5,230,"Neuroforce",754,97,167,97,167,97,129,"Slow","Undiscovered",120,1,0.5,0.5,0.5,0.5,2,0.5,1,1,1,0.5,2,1,2,2,2,1,2
937,801,"Magearna","Magearna",7,"Mythical","Steel",1,80.5,"Soul-Heart",600,80,95,115,130,115,65,"Slow","Undiscovered",120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
938,802,"Marshadow","Marshadow",7,"Mythical","Fighting",0.7,22.2,"Technician",600,90,125,80,90,90,125,"Slow","Undiscovered",120,0,1,1,1,1,1,0,0.5,1,2,2,0.25,0.5,2,1,1,1,2
939,803,"Poipole","Venicro",7,"Sub Legendary","Poison",0.6,1.8,"Beast Boost",420,67,73,67,73,67,73,"Slow","Undiscovered",120,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
940,804,"Naganadel","Agoyon",7,"Sub Legendary","Poison",3.6,150,"Beast Boost",540,73,73,73,127,73,121,"Slow","Undiscovered",120,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1
941,805,"Stakataka","Muramura",7,"Sub Legendary","Rock",5.5,820,"Beast Boost",570,61,131,211,53,101,13,"Slow","Undiscovered",120,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
942,806,"Blacephalon","Kopplosio",7,"Sub Legendary","Fire",1.8,13,"Beast Boost",570,53,127,53,151,79,107,"Slow","Undiscovered",120,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
943,807,"Zeraora","Zeraora",7,"Mythical","Electric",1.5,44.5,"Volt Absorb",600,88,112,75,102,80,143,"Slow","Undiscovered",120,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
944,808,"Meltan","Meltan",7,"Mythical","Steel",0.2,8,"Magnet Pull",300,46,65,65,55,35,34,"Slow","Undiscovered",120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
945,809,"Melmetal","Melmetal",7,"Mythical","Steel",2.5,800,"Iron Fist",600,135,143,143,80,65,34,"Slow","Undiscovered",120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
946,810,"Grookey","Chimpep",8,"Normal","Grass",0.3,5,"Overgrow",310,50,65,50,40,40,65,"Medium Slow","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
947,811,"Thwackey","Chimstix",8,"Normal","Grass",0.7,14,"Overgrow",420,70,85,70,55,60,80,"Medium Slow","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
948,812,"Rillaboom","Gortrom",8,"Normal","Grass",2.1,90,"Overgrow",530,100,125,90,60,70,85,"Medium Slow","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
949,813,"Scorbunny","Hopplo",8,"Normal","Fire",0.3,4.5,"Blaze",310,50,71,40,40,40,69,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
950,814,"Raboot","Kickerlo",8,"Normal","Fire",0.6,9,"Blaze",420,65,86,60,55,60,94,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
951,815,"Cinderace","Liberlo",8,"Normal","Fire",1.4,33,"Blaze",530,80,116,75,65,75,119,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
952,816,"Sobble","Memmeon",8,"Normal","Water",0.3,4,"Torrent",310,50,40,40,70,40,70,"Medium Slow","Field",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
953,817,"Drizzile","Phlegleon",8,"Normal","Water",0.7,11.5,"Torrent",420,65,60,55,95,55,90,"Medium Slow","Field",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
954,818,"Inteleon","Intelleon",8,"Normal","Water",1.9,45.2,"Torrent",530,70,85,65,125,65,120,"Medium Slow","Field",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
955,819,"Skwovet","Raffel",8,"Normal","Normal",0.3,2.5,"Cheek Pouch",275,70,55,55,35,35,25,"Medium Fast","Field",20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
956,820,"Greedent","Schlaraffel",8,"Normal","Normal",0.6,6,"Cheek Pouch",460,120,95,95,55,75,20,"Medium Fast","Field",20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
957,821,"Rookidee","Meikro",8,"Normal","Flying",0.2,1.8,"Keen Eye",245,38,47,35,33,35,57,"Medium Slow","Flying",15,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
958,822,"Corvisquire","Kranoviz",8,"Normal","Flying",0.8,16,"Keen Eye",365,68,67,55,43,55,77,"Medium Slow","Flying",15,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
959,823,"Corviknight","Krarmor",8,"Normal","Flying",2.2,75,"Pressure",495,98,87,105,53,85,67,"Medium Slow","Flying",15,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
960,824,"Blipbug","Sensect",8,"Normal","Bug",0.4,8,"Swarm",180,25,20,20,25,45,45,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
961,825,"Dottler","Kerardar",8,"Normal","Bug",0.4,19.5,"Swarm",335,50,35,80,50,90,30,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1
962,826,"Orbeetle","Maritellit",8,"Normal","Bug",0.4,40.8,"Swarm",505,60,45,110,80,120,90,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1
